cantNod,Tiempo_ms,Tipo
29,91.3727,MaxC
29,90.5828,MaxC
29,91.1094,MaxC
29,89.974,MaxC
29,90.6499,MaxC
29,90.5938,MaxC
29,90.7237,MaxC
29,90.8265,MaxC
29,90.154,MaxC
29,92.005,MaxC
29,90.2138,MaxC
29,90.6578,MaxC
29,91.3726,MaxC
29,91.8405,MaxC
29,90.339,MaxC
29,90.6342,MaxC
29,91.3651,MaxC
29,90.57,MaxC
29,90.6335,MaxC
29,91.3001,MaxC
29,91.542,MaxC
29,90.7782,MaxC
29,90.663,MaxC
29,91.4607,MaxC
29,91.0637,MaxC
29,91.4107,MaxC
29,90.9011,MaxC
29,90.8398,MaxC
29,91.1927,MaxC
29,91.1495,MaxC
29,91.1303,MaxC
29,91.0564,MaxC
29,92.1817,MaxC
29,91.5209,MaxC
29,91.8216,MaxC
29,90.3924,MaxC
29,90.6766,MaxC
29,90.8083,MaxC
29,91.1277,MaxC
30,90.1001,MaxC
30,91.2519,MaxC
30,90.8136,MaxC
30,90.7281,MaxC
30,90.4155,MaxC
30,90.3182,MaxC
30,90.9672,MaxC
30,90.9727,MaxC
30,90.2774,MaxC
30,90.9467,MaxC
30,90.3057,MaxC
30,89.8123,MaxC
30,90.6546,MaxC
30,90.654,MaxC
30,90.7709,MaxC
30,90.4357,MaxC
30,90.8338,MaxC
30,92.0003,MaxC
30,90.2289,MaxC
30,91.2119,MaxC
30,90.6607,MaxC
30,90.4705,MaxC
30,90.6771,MaxC
30,90.9616,MaxC
30,90.4614,MaxC
30,90.3535,MaxC
30,91.1464,MaxC
30,91.2609,MaxC
30,89.2694,MaxC
30,91.1293,MaxC
30,89.8332,MaxC
30,90.1067,MaxC
30,90.7191,MaxC
30,92.2005,MaxC
30,90.7606,MaxC
30,91.8131,MaxC
30,90.514,MaxC
30,90.611,MaxC
30,90.1813,MaxC
30,90.256,MaxC
31,91.0066,MaxC
31,90.8777,MaxC
31,90.7437,MaxC
31,90.5151,MaxC
31,89.8885,MaxC
31,90.7339,MaxC
31,90.8906,MaxC
31,89.8847,MaxC
31,90.6206,MaxC
