cantNod,Tiempo_ms,Tipo
32,4.02761,Completo
32,4.52428,Completo
32,4.4829,Completo
32,4.00399,Completo
32,4.01268,Completo
32,4.00667,Completo
32,3.97655,Completo
32,4.02561,Completo
32,4.53516,Completo
32,3.95027,Completo
32,4.00796,Completo
32,3.99889,Completo
32,4.04197,Completo
32,4.03399,Completo
32,3.98856,Completo
32,3.98947,Completo
32,4.02466,Completo
32,4.02046,Completo
32,4.46346,Completo
32,3.98797,Completo
32,4.47313,Completo
32,3.97007,Completo
32,4.48318,Completo
32,3.99004,Completo
32,4.53429,Completo
32,4.51106,Completo
32,3.94802,Completo
32,4.03434,Completo
32,3.97011,Completo
32,4.04108,Completo
32,4.02229,Completo
32,3.95933,Completo
32,4.5151,Completo
32,3.99402,Completo
32,3.99345,Completo
33,4.89155,Completo
33,4.42907,Completo
33,4.39943,Completo
33,4.93978,Completo
33,4.90421,Completo
33,4.8848,Completo
33,4.38764,Completo
33,4.36935,Completo
33,4.89813,Completo
33,4.4042,Completo
33,4.90144,Completo
33,4.37161,Completo
33,4.37762,Completo
33,4.35461,Completo
33,4.43895,Completo
33,4.37102,Completo
33,4.92837,Completo
33,4.4933,Completo
33,4.90287,Completo
33,4.92878,Completo
33,4.43411,Completo
33,4.37879,Completo
33,4.92321,Completo
33,4.88658,Completo
